Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10614093,2020-03-12 09:40:50,2019-12-10 04:57:09,24406,12680654,24406,519,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614093.sralite.1,SRX7293313,Fun_T5,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786642,SAMN13519309,simple,1297858,leaf metagenome,Tree05,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,3BB9F9D65F723ADC229CBC23DF977F30,FA156D5F64FC658D808FC6C7327DEDD4
SRR10614092,2020-03-12 09:40:50,2019-12-10 04:56:50,5590,2495572,5590,446,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614092.sralite.1,SRX7293314,Fun_T6,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786643,SAMN13519310,simple,1297858,leaf metagenome,Tree06,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,BF86F4F58F6189D5853CBA535D87911A,2305B564102468375A6CB5E99ED76545
SRR10614090,2020-03-12 09:40:50,2019-12-10 04:57:04,36553,16353387,36553,447,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614090.sralite.1,SRX7293316,Fun_T7,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786644,SAMN13519311,simple,1297858,leaf metagenome,Tree07,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,024C76EC688C34B2C1236916E5DB273D,97F4C6F54C6F7542CB8B70C2A3FB889B
SRR10614091,2020-03-12 09:40:50,2019-12-10 04:57:20,173395,103941629,173395,599,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614091.sralite.1,SRX7293315,Bac_T8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786645,SAMN13519312,simple,1297858,leaf metagenome,Tree08,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,AD59725C5B1C6BBC28A8549F66A1091D,811077E5D3B30A7C67144B58EF1CC32C
SRR10614089,2020-03-12 09:40:50,2019-12-10 04:56:56,41988,24807303,41988,590,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614089.sralite.1,SRX7293317,Fun_T8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786645,SAMN13519312,simple,1297858,leaf metagenome,Tree08,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,FDCD1F0EC6681E5FB1CB28E2E0F12428,DC744BA678FE1C8A2E4C4603326EB9E0
SRR10614097,2020-03-12 09:40:50,2019-12-10 04:57:46,77185,46279680,77185,599,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614097.sralite.1,SRX7293309,Fun_T1,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786584,SAMN13519305,simple,1297858,leaf metagenome,Tree01,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,1403893020C5F8408B4F31624ADEC2FB,B2196092D4D9158BE6EE1B0CFBF50CF0
SRR10614096,2020-03-12 09:40:50,2019-12-10 04:57:26,35580,18256475,35580,513,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614096.sralite.1,SRX7293310,Fun_T2,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786585,SAMN13519306,simple,1297858,leaf metagenome,Tree02,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,A6463FA31771854950FDECBE28BFF08A,E9C828C326C3B4C4E22037A4A025A3AF
SRR10614095,2020-03-12 09:40:50,2019-12-10 04:57:23,70469,31221382,70469,443,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614095.sralite.1,SRX7293311,Fun_T3,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786624,SAMN13519307,simple,1297858,leaf metagenome,Tree03,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,DE9E0C31B93CCAE15332B8A630AA942C,0A84D9A1683C901D05ADD2339B6DEABC
SRR10614094,2020-03-12 09:40:50,2019-12-10 04:57:15,33026,16541286,33026,500,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614094.sralite.1,SRX7293312,Fun_T4,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786635,SAMN13519308,simple,1297858,leaf metagenome,Tree04,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,2CD16285E8F6868E813326E217DFE37D,A34512CBE31CBAECEEEF969429890496
SRR10614098,2020-03-12 09:40:50,2019-12-10 04:57:43,32445,19302041,32445,594,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614098.sralite.1,SRX7293308,Bac_T64,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786616,SAMN13519368,simple,1297858,leaf metagenome,Tree64,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,FFFD37E1F2463A61FC6CF2E9D57FA689,029221FA7145F6AC484B634EDA53CF15
SRR10614102,2020-03-12 09:40:50,2019-12-10 04:58:01,69147,41442537,69147,599,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614102.sralite.1,SRX7293304,Bac_T7,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786644,SAMN13519311,simple,1297858,leaf metagenome,Tree07,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,9A536406FEFA3259F4C8E7201DFBC286,5B6CC8DD0DF2E16F9D27F98AC43A34A6
SRR10614103,2020-03-12 09:40:50,2019-12-10 04:58:18,42333,25230796,42333,596,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614103.sralite.1,SRX7293303,Bac_T60,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786612,SAMN13519364,simple,1297858,leaf metagenome,Tree60,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,BDCAEDA2DA942FB60A2102EF4E701229,1E7436420735005DC7C8714F223A36C4
SRR10614101,2020-03-12 09:40:50,2019-12-10 04:58:00,27987,16723565,27987,597,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614101.sralite.1,SRX7293305,Bac_T61,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786613,SAMN13519365,simple,1297858,leaf metagenome,Tree61,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,A75BD282BCF052FAC6ED6958A01E7BE5,4453F58BAF3F6D18C23D5B34284129CA
SRR10614100,2020-03-12 09:40:50,2019-12-10 04:58:48,61617,36787351,61617,597,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614100.sralite.1,SRX7293306,Bac_T62,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786614,SAMN13519366,simple,1297858,leaf metagenome,Tree62,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,9F5DF96A6AB601F7C17F6389B7F1630F,4F0636405DC69BB03E1331977A5991E7
SRR10614099,2020-03-12 09:40:50,2019-12-10 04:57:48,33168,19762800,33168,595,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614099.sralite.1,SRX7293307,Bac_T63,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786615,SAMN13519367,simple,1297858,leaf metagenome,Tree63,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,7985A8160357F32F6F66EED85D3DDA14,4EDBE533D236D2C66D807EC595E8AC88
SRR10614108,2020-03-12 09:40:49,2019-12-10 04:58:57,97065,58236156,97065,599,36,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614108.sralite.1,SRX7293298,Bac_T55,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786606,SAMN13519359,simple,1297858,leaf metagenome,Tree55,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,AA7BC19F49444995E71328DECC8AEEAB,179BED02242B74281D608429B9E0C42A
SRR10614107,2020-03-12 09:40:49,2019-12-10 04:58:39,113080,67817161,113080,599,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614107.sralite.1,SRX7293299,Bac_T56,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786607,SAMN13519360,simple,1297858,leaf metagenome,Tree56,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,3CC3915A631F3B81E66B75C900DEEBBA,390F29EE9C5DE768FC97DE84B9558A20
SRR10614106,2020-03-12 09:40:49,2019-12-10 04:58:46,139117,83392593,139117,599,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614106.sralite.1,SRX7293300,Bac_T57,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786609,SAMN13519361,simple,1297858,leaf metagenome,Tree57,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,4C9F62131EE7C6E8B643409DA46A7DBF,54F957461BEEDF1D461C648E428839F7
SRR10614105,2020-03-12 09:40:50,2019-12-10 04:58:24,101102,60718927,101102,600,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614105.sralite.1,SRX7293301,Bac_T58,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786610,SAMN13519362,simple,1297858,leaf metagenome,Tree58,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,BCA93DD36AAD589E8E15CC10CF90F13A,651D3DF0E701740AE68A36D584F099BA
SRR10614104,2020-03-12 09:40:50,2019-12-10 04:58:30,89443,53394148,89443,596,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614104.sralite.1,SRX7293302,Bac_T59,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786611,SAMN13519363,simple,1297858,leaf metagenome,Tree59,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,D87D647A360A80B30DDD9E7F09C53B9A,903582767516536F7CCD6731F9278E0E
SRR10614113,2020-03-12 09:40:49,2019-12-10 04:59:30,90271,54028813,90271,598,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614113.sralite.1,SRX7293293,Bac_T6,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786643,SAMN13519310,simple,1297858,leaf metagenome,Tree06,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,A52B3F3457312022474402C4FEDDF5A4,174624CFAB47166AB4046C4E37FA5DC4
SRR10614112,2020-03-12 09:40:49,2019-12-10 04:59:26,127576,76420473,127576,599,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614112.sralite.1,SRX7293294,Bac_T51,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786602,SAMN13519355,simple,1297858,leaf metagenome,Tree51,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,D6061E271A299AD001384C702516E384,33BCBF3B2EA0A4CFB9A97D191F86CE9A
SRR10614111,2020-03-12 09:40:49,2019-12-10 04:59:15,90323,54094819,90323,598,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614111.sralite.1,SRX7293295,Bac_T52,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786603,SAMN13519356,simple,1297858,leaf metagenome,Tree52,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,D64F3C1AA68514F2B06040381CC1B598,AC32C5F5944EC0E5053EE21DC56AC9DB
SRR10614110,2020-03-12 09:40:49,2019-12-10 04:59:18,107248,64270161,107248,599,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614110.sralite.1,SRX7293296,Bac_T53,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786604,SAMN13519357,simple,1297858,leaf metagenome,Tree53,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,1A329D7ADF333BD0B8FFDBD6D5B8A4BD,82EA8A56065594F93EA9B8449ABD7D15
SRR10614109,2020-03-12 09:40:49,2019-12-10 04:59:03,164248,98474515,164248,599,62,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614109.sralite.1,SRX7293297,Bac_T54,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786605,SAMN13519358,simple,1297858,leaf metagenome,Tree54,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,16482CA870F7EF6C5CA8645BA2C0D8E6,E269A1067D89F806EFF61D62741C614F
SRR10614118,2020-03-12 09:40:49,2019-12-10 04:59:50,78037,46819308,78037,599,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614118.sralite.1,SRX7293288,Bac_T46,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786596,SAMN13519350,simple,1297858,leaf metagenome,Tree46,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,47DFD6C37DB6078FE2F6F04B3D7C73D8,C1CF9B4ECA6A64488327329D7F2CB766
SRR10614117,2020-03-12 09:40:49,2019-12-10 04:59:58,86545,51777387,86545,598,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614117.sralite.1,SRX7293289,Bac_T47,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786598,SAMN13519351,simple,1297858,leaf metagenome,Tree47,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,49DC28D9DA61EBB54010753FB7CE0E45,21CDBF1C253CAE3CC9818DE5AC771FF1
SRR10614116,2020-03-12 09:40:49,2019-12-10 04:59:37,59905,35718648,59905,596,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614116.sralite.1,SRX7293290,Bac_T48,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786599,SAMN13519352,simple,1297858,leaf metagenome,Tree48,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,31F0CFC368B6316E0AA37FBE5A2548D8,819B404BB1EB6F6EE29BF1BEAF8EE845
SRR10614115,2020-03-12 09:40:49,2019-12-10 04:59:39,202967,121330706,202967,597,76,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614115.sralite.1,SRX7293291,Bac_T49,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786600,SAMN13519353,simple,1297858,leaf metagenome,Tree49,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,2EC6B7AA1927550293A9468D6590DCE2,FF6982C9D6D7FAA14F921281448EC4BB
SRR10614114,2020-03-12 09:40:49,2019-12-10 04:59:39,113407,68085682,113407,600,46,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614114.sralite.1,SRX7293292,Bac_T50,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786601,SAMN13519354,simple,1297858,leaf metagenome,Tree50,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,39B1D7B305EB66E45B9A502B79826A5A,58DD6F64DA550EDF98AA9EA1B370121D
SRR10614123,2020-03-12 09:40:49,2019-12-10 05:00:10,49801,29878696,49801,599,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614123.sralite.1,SRX7293283,Bac_T41,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786591,SAMN13519345,simple,1297858,leaf metagenome,Tree41,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,672D727D037C0F7DA821398B0B33694E,DA13262154005E7607440A004761D300
SRR10614122,2020-03-12 09:40:49,2019-12-10 05:00:06,62675,37617725,62675,600,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614122.sralite.1,SRX7293284,Bac_T42,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786592,SAMN13519346,simple,1297858,leaf metagenome,Tree42,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,AA2B77537FDC94F26E2D6139CC1E8750,180A51C267C3603D8909F29DDD703888
SRR10614121,2020-03-12 09:40:49,2019-12-10 05:00:04,94321,56596453,94321,600,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614121.sralite.1,SRX7293285,Bac_T43,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786593,SAMN13519347,simple,1297858,leaf metagenome,Tree43,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,B899246939A92FE617319E19EFE52DBE,65430ECCE583A09DF598F581D09EE6C0
SRR10614120,2020-03-12 09:40:49,2019-12-10 05:00:00,42563,25512055,42563,599,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614120.sralite.1,SRX7293286,Bac_T44,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786594,SAMN13519348,simple,1297858,leaf metagenome,Tree44,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,82D684706F6041AAE1CA7968C42A1254,D44C87E32C15AA0C52876C9F6078A707
SRR10614119,2020-03-12 09:40:49,2019-12-10 05:00:08,176270,105876737,176270,600,66,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614119.sralite.1,SRX7293287,Bac_T45,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786595,SAMN13519349,simple,1297858,leaf metagenome,Tree45,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,32D4A1FA993A9600311B5C616AE7FD82,5CB5D4B05BF22859C86977DEB478077B
SRR10614124,2020-03-12 09:40:49,2019-12-10 05:00:12,97477,58400066,97477,599,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614124.sralite.1,SRX7293282,Bac_T5,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786642,SAMN13519309,simple,1297858,leaf metagenome,Tree05,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,1E4326F4D6C6800CA73531F771694B84,FD4FE285E560D4A1444D397C173A76CA
SRR10614128,2020-03-12 09:40:49,2019-12-10 05:00:38,26668,15999935,26668,599,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614128.sralite.1,SRX7293278,Bac_T37,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786587,SAMN13519341,simple,1297858,leaf metagenome,Tree37,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,7E3315B515BB4E9CA2A38EAFC392DAFA,B112AA84C8F9936DEF527FA339918B8F
SRR10614127,2020-03-12 09:40:49,2019-12-10 05:00:29,152580,91624257,152580,600,59,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614127.sralite.1,SRX7293279,Bac_T38,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786588,SAMN13519342,simple,1297858,leaf metagenome,Tree38,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,FA7BC1DC6CF74B4EF5014B070FEA6B16,D75E1991279C4E09F6AB8A24BB625A20
SRR10614126,2020-03-12 09:40:49,2019-12-10 05:00:24,122524,73571995,122524,600,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614126.sralite.1,SRX7293280,Bac_T39,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786589,SAMN13519343,simple,1297858,leaf metagenome,Tree39,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,684F225D42E2611F650D8EDC08E33371,90344A58EA1DE03F42BE34D71E642B9A
SRR10614125,2020-03-12 09:40:49,2019-12-10 05:00:17,81432,48858306,81432,599,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614125.sralite.1,SRX7293281,Bac_T40,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786590,SAMN13519344,simple,1297858,leaf metagenome,Tree40,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,1B3BBF4A1419E826C7FE2C1BB1DB49D1,67953E72321CBFC20F14EFF9AE33FD18
